"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
4373,"18.GS.C2.setA.UYT.36.IB","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ibadan for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",3,"Ibadan","2018-July-19","2019-July-19",6,5.5,NA,3,3,0.4536,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4348,"18.GS.C2.setA.UYT.36.IK","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ikenne for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-June-18","2019-June-18",6,5.5,NA,9,3,0.36288,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4363,"18.GS.C2.setA.UYT.36.KN","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Kano for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",18,"Kano","2018-July-16","2019-July-16",6,5.5,NA,11,3,0.4536,"no","no",4362,"18_Kano",NA," No ManagementFactor: "
4365,"18.GS.C2.setA.UYT.36.MK","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Mokwa for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",8,"Mokwa","2018-June-15","2019-June-15",6,5.5,NA,9,3,0.4536,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
4335,"18.GS.C2.setA.UYT.36.ON","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Onne for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",9,"Onne","2018-April-28","2019-April-28",6,5.5,NA,9,3,0.4536,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
4338,"18.GS.C2.setA.UYT.36.OT","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Otobi for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",16,"Otobi","2018-July-18","2019-July-18",6,5.5,NA,11,3,0.4536,"no","no",4337,"18_Otobi",NA," No ManagementFactor: "
4345,"18.GS.C2.setA.UYT.36.UM","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Umudike for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",12,"Umudike","2018-July-28","2019-July-28",6,5.5,NA,11,3,0.4536,"no","no",4344,"18_Umudike",NA," No ManagementFactor: "
4374,"18.GS.C2.setB.UYT.36.IB","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ibadan for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",3,"Ibadan","2018-January-21","2019-January-21",6,5.5,NA,3,3,0.4536,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4349,"18.GS.C2.setB.UYT.36.IK","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-June-07","2019-June-18",6,5.5,NA,9,3,0.36288,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4364,"18.GS.C2.setB.UYT.36.KN","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Kano for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",18,"Kano","2018-July-16","2019-July-16",6,5.5,NA,9,3,0.4536,"no","no",4362,"18_Kano",NA," No ManagementFactor: "
4366,"18.GS.C2.setB.UYT.36.MK","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",8,"Mokwa","2018-January-16","2019-January-16",6,5.5,NA,9,3,0.4536,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
4336,"18.GS.C2.setB.UYT.36.ON","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Onne for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",9,"Onne","2018-April-28","2019-April-28",6,5.5,NA,9,3,0.4536,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
4340,"18.GS.C2.setB.UYT.36.OT","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Otobi for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",16,"Otobi","2018-July-18","2019-July-18",6,5.5,NA,9,3,0.4536,"no","no",4337,"18_Otobi",NA," No ManagementFactor: "
4346,"18.GS.C2.setB.UYT.36.UM","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Umudike for 2018-19 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",12,"Umudike","2018-July-28","2019-July-28",6,5.5,NA,9,3,0.4536,"no","no",4344,"18_Umudike",NA," No ManagementFactor: "
4333,"18.GS.C3.AYT.28.AG","Genomic selection cycle 3 Advanced Yield Trial using 28 accessions in Ago-Owu for 2018-19 breeding season","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",196,"Ago-Owu","2018-June-21","2019-June-21",4,4,NA,3,3,0.168,"no","no",3819,"18_Ago-Owu",NA," No ManagementFactor: "
4350,"18.GS.C3.AYT.30.IK","Genomic selection cycle 3 Advancded Yield Trial using 30 accessions in Ikenne for 2018-19 breeding season: Source trial: 17.GS.C3.PYT80.IBA and 17.GS.C3.PYT80.IKN","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-June-20","2019-June-20",4,4,NA,3,3,0.144,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4367,"18.GS.C3.AYT.30.MK","Genomic selection cycle 3 Advanced  Yield Trial using 30 accessions in Mokwa for 2018-19 breeding season","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",8,"Mokwa","2018-June-14","2019-June-17",4,4,NA,3,3,0.18,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
4341,"18.GS.C3.AYT.30.UB","Genomic selection cycle 3 Advanced  Yield Trial using 30 accessions in Ubiaja for 2018-19 breeding season selected from 2017.GS.C3.PYT'S","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-June-16","2019-June-20",4,4,NA,3,3,0.18,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4368,"18.GS.C3.PYT.24.MK","Genomic selection cycle 3 Preliminary  Yield Trial using 24 accessions in Mokwa for 2018-19 breeding season","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",8,"Mokwa","2018-July-18","2019-July-18",2,4,NA,2,2,0.048,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
5660,"18.GS.C3B.AYT.35.IK","Assessment of clones selected from 2017/18 GSC3B PYT harvested in Ikenne. Source trial: 17.GS.C3B.PYT60 and 17.GS.C3B.PYT61.IK. ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-October-23","2019-October-23",4,4,NA,21,3,0.21,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5333,"18.GS.C3B.AYT.35.MK","Assessment of clones selected from 2017/18 GSC3B PYT harvested in Ikenne ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",8,"Mokwa","2018-October-23","2019-October-23",4,4,NA,21,3,0.168,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
5571,"18.GS.C3B.AYT.35.ON","Genomic Selection cycle 4B Advanced Yield Trial (35 clones) evaluated  in Onne 2018/2019 Breeding Season selected from 2017.GS.C3B.PYT60 & 61","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-October-26","2019-October-26",4,4,NA,21,3,0.21,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
6983,"18.GS.C3B.AYT.40.IB","Genomic selection cycle 3 Advanced Yield Trial using 40 accessions in Ibadan for 2018-19 breeding season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2018-June-28","2019-June-28",NA,NA,NA,12,3,0.24,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
6753,"18.GS.C3B.AYT.40.UB","Genomic selection cycle 3 Advanced Yield Trial using 40 accessions in Ubiaja for 2018-19 breeding season","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-June-28","2019-June-28",NA,NA,NA,12,3,0.24,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
5197,"18.GS.C4.CB.CONS.IB","Genomic Selection cycle 4 Crossing block clones Conservation at Ibadan in 2018-2019 Breeding season selected from 17.GS.C4.CB.149.UB","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-September-28","2019-September-28",1,1.5,NA,1,1,1.0089,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5830,"18.GS.C4.PYT.50.IK","Genomic Selection cycle 4 Preliminary Yield Trial (50 clones) evaluated in Ikenne 2018/2019 Breeding Season selected from 18.GS.cet120(REPLICATED).IKN 18.GS.CET120(REPLICATED).IKN from 17.GS.SN.IKN 2018-2019 PVA/CIAT_HDM special crosses ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-December-20","2019-December-20",2,4,NA,10,2,0.1,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5572,"18.GS.C4.PYT.50.ON","Genomic Selection cycle 4 Preliminary Yield Trial (50 clones) evaluated  in Onne 2018/2019 Breeding Season selected from 18.GS.cet120(REPLICATED).IKN","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",9,"Onne","2018-December-19","2019-December-19",2,4,NA,10,2,0.1,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
5661,"18.GS.C4.PYT.54.IK","Genomic Selection C4B Preliminary Yield Trial (54 clones) evaluated in Ikenne 2018/2019 Breeding Season selected from 18.GS.C4.CET456.IB PVA special crosses population ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-November-13","2019-November-13",2,4,NA,18,2,0.108,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5573,"18.GS.C4.PYT.54.ON","Genomic Selection cycle 4 Preliminary Yield Trial (54 clones) evaluated  in Onne 2018/2019 Breeding Season selected from 18.GS.C4.CET456.IB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",9,"Onne","2018-November-10","2019-November-10",2,4,NA,18,2,0.108,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
5676,"18.GS.C4.PYT.54.SET3.IB","Assessment of clones selected from CET cycle 4 in Ibadan 2017/18 crop season ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",3,"Ibadan","2018-November-09","2019-November-09",2,4,NA,18,2,0.108,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5086,"18.GS.C4.PYT.80.SETA.AG","Genomic Selection cycle 4 SetA Preliminary Yield Trial (80 clones) evaluated  in Ago-Owu 2018/2019 Breeding Season selected from 17.GS.C4.CET1124.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",196,"Ago-Owu","2018-October-18","2019-October-18",2,4,NA,20,2,0.16,"no","no",3819,"18_Ago-Owu",NA," No ManagementFactor: "
5334,"18.GS.C4.PYT.80.SETA.IK","Assessment of high TC and dry matter materials selected from 2017/18 17.GS.C4.CET1124.IK harvested in Ikenne. Selection criteria: DM > 39%, RTWT > 13kg; CMD3S <2","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-October-10","2019-October-10",2,4,NA,20,2,0.16,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5088,"18.GS.C4.PYT.80.SETB.AG","Genomic Selection cycle 4 SetB Preliminary Yield Trial (80 clones) evaluated  in Ago-Owu 2018/2019 Breeding Season selected from 17.GS.C4.CET1124.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",196,"Ago-Owu","2018-October-19","2019-October-19",2,4,NA,20,2,0.16,"no","no",3819,"18_Ago-Owu",NA," No ManagementFactor: "
5336,"18.GS.C4.PYT.80.SETB.IK","Assessment of high TC and dry matter materials selected from 2017/18 17.GS.C4.CET1124.IK harvested in Ikenne. Selection criteria: DM > 39%, RTWT > 13kg; CMD3S <2","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-October-16","2019-October-16",2,4,NA,20,2,0.16,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5127,"18.GS.C4B.CET.250.IK","NextGen special crosses 2017-2018 CET IKN. Selected from 2018-17_GS_SN_IKN_HARVEST DATA_FINAL. Crosses involve CIAT high DM, pVA and mealiness. Ex. 17IKNSNF2023, 24, 25, 26, 27, 28","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-December-21","2019-December-21",1,2.5,NA,6,1,0.0625,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5128,"18.GS.C4B.CET.341.IK","Genomic Selection cycle 4B CET of 341 clones evaluated at Ikenne in 2018-2019 Breeding season selected from 18.C4B.SN.IB. The population is same cohort to CET600setA,600setB,560 CET IKN for GS training population.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-December-15","2019-December-15",1,2.5,NA,9,1,0.1705,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5574,"18.GS.C4B.CET.435.ON","Genomic Selection cycle 4  CE of 435 set B clones evaluated at Onne in 2018/2019 Breeding season selected from 18.C4B.SN.IB","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",9,"Onne","2018-December-13","2019-December-13",1,4,NA,13,1,0.174,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
4351,"18.GS.C4B.CET.560.IK","Genomic Selection cycle 4 CE of 560 clones evaluated at Ikenne in 2017-2018 Breeding season selected from 18.C4B.SN.IB","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-August-10","2019-August-10",1,2.5,NA,12,2,0.14,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4439,"18.GS.C4B.CET.600.setA.IK","Genomic Selection cycle 4 CE of 600 set A clones evaluated at Ikenne in 2017-2018 Breeding season selected from 18.C4B.SN.IB","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-August-10","2019-August-10",1,2.5,NA,10,1,0.15,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4353,"18.GS.C4B.CET.600.setB.IK","Genomic Selection cycle 4 CE of 600 set B clones evaluated at Ikenne in 2017-2018 Breeding season selected from 18.C4B.SN.IB","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-August-10","2019-August-10",1,2.5,NA,12,2,0.15,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4078,"18.GS.C4B.SN.IB","Seedling Nursery Trial using 1480 families in Cycle 4B in Ibadan 2018/2019 Breeding season ","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-February-16","2019-February-16",NA,NA,NA,1,1,2.2314,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5096,"18.GS.C4B.SN.IK","Seedling Nursery Trial using 234 families in Cycle 4B in Ikenne 2018/2019 Breeding season","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-March-18","2019-March-18",NA,NA,NA,1,1,1.0196,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5698,"18.GS.C4B.multiplication.IB","Genomic Selection cycle 4 Conservation of 3363 clones at Ibadan in 2018-2019 Breeding season selected from 18.C4B.SN.IB ","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-September-29","2019-September-29",1,1.5,NA,1,1,1.0089,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4354,"18.GS.CET.120.REP.IK","Genomic Selection CE of 120 clones evaluated at Ikenne in 2017-2018 Breeding season selected from 17.SN.IK","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-March-15","2019-March-15",2.5,5,NA,2,2,7.2,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4329,"18.GS.GeneticGain.AG","GS Genetic Gain trial in Ago-Owu selected from top genotypes from genomic selection in 2018-19 Breeding season","genetic_gain_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",196,"Ago-Owu","2018-June-27","2019-June-27",1,2.5,NA,3,3,0.0165,"no","no",3819,"18_Ago-Owu",NA," No ManagementFactor: "
5124,"18.GS.PD.AYT.16.IK","Assessment of Varieties of Cassava for high yield, disease resistance and pound ability in an Advanced Yield Trial (16 clones)  in Ikenne 2018/2019 Breeding Season IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-September-24","2019-September-24",4,4,NA,6,6,0.096,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4863,"18.Hawaii.CET.862.IK","Assessment of advanced seedlings from 2017 seedling nursery established from parent seeds from Hawaii","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-October-02","2019-October-02",1,4,NA,17,1,0.431,"yes","yes",4194,"18_Ikenne",NA," No ManagementFactor: "
4112,"18.IITA.HAWAII.SN.IB","Hawaii Seedling nursery at Ibadan for breeding season 2018-19 advanced from hawaii seed crosses","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-February-15","2019-February-15",1,0.25,NA,10,1,0.06645,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
7022,"18.MP10.MP11.AYT20.IK","Evaluation of Mapping population  10 and 11 in an Advanced Yield trial using using 20 clones  in Ikenne in 2018-19 Breeding season",NA,162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2018-September-26","2019-September-26",4,4,NA,6,6,0.12,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
7024,"18.MP13.142.IB","Evaluation of Mapping population 13 in an Preliminary Yield trial using using 142 clones in Ibadan in 2018-19 Breeding season ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-March-13","2019-March-13",2,4,NA,2,2,0.284,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
7023,"18.MP9.AYT28.IK","Evaluation of Mapping population 9 in an Advanced Yield trial using using 28 clones  in Ikenne in 2018-19 Breeding season","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2018-September-24","2019-September-24",4,4,NA,12,12,0.168,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4732,"18CET122highTCIK","Clonal Evaluation of cassava varieties (416 Clones) for High TC  in Ikenne 2018/2019 Breeding Season from 2017iknseedling nursery IK.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-August-11","2019-August-11",1,3.5,NA,2,1,0.0427,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4731,"18CET416highDMIK","Clonal Evaluation of cassava varieties (416 Clones) for High Dry matter  in Ikenne 2018/2019 Breeding Season advanced from 2017 seedling nursery ikn IK.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",32,"Ikenne","2018-August-12","2019-August-12",1,3.5,NA,9,1,0.14525,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
7020,"18GeneticResourceUB","Evaluation of Genetic Resource Center Trials using 340 clones in Ubiaja in 2018-19 Breeding season","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",5,"Ubiaja","2018-July-06","2019-July-06",1,5,NA,1,1,0.17,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
